location_id,location,location_name,year,age_group_id,age_group,age_start,age_end,sex_id,sex,unit,metric,measure,mean,lower,upper
129,HND,Honduras,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.076,0.063,0.091
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.03,0.019,0.044
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.168,0.116,0.231
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.367,0.319,0.42
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.123,0.098,0.15
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.076,0.063,0.092
129,HND,Honduras,2011,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.267,0.231,0.311
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.17,0.118,0.235
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.02,0.046
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.125,0.098,0.155
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.371,0.317,0.429
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.27,0.234,0.313
129,HND,Honduras,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.077,0.063,0.094
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.02,0.047
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.172,0.12,0.236
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.374,0.314,0.441
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.126,0.096,0.16
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.078,0.062,0.096
129,HND,Honduras,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.272,0.233,0.319
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.253,0.179,0.334
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.077,0.05,0.113
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.065,0.041,0.099
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.164,0.111,0.234
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.209,0.165,0.262
46,HRV,Croatia,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.071,0.051,0.096
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.255,0.182,0.332
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.077,0.05,0.114
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.066,0.042,0.099
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.166,0.112,0.234
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.211,0.165,0.265
46,HRV,Croatia,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.072,0.052,0.097
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.078,0.049,0.114
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.257,0.182,0.334
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.167,0.113,0.235
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.066,0.042,0.098
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.072,0.052,0.097
46,HRV,Croatia,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.212,0.165,0.266
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.259,0.182,0.338
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.078,0.049,0.118
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.168,0.112,0.238
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.067,0.042,0.098
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.072,0.052,0.097
46,HRV,Croatia,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.214,0.167,0.267
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.08,0.052,0.121
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.265,0.187,0.344
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.068,0.043,0.099
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.171,0.113,0.239
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.219,0.171,0.273
46,HRV,Croatia,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.074,0.053,0.099
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.272,0.194,0.355
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.082,0.054,0.122
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.175,0.119,0.245
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.07,0.044,0.103
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.224,0.175,0.278
46,HRV,Croatia,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.076,0.055,0.101
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.276,0.2,0.361
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.083,0.054,0.123
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.177,0.122,0.246
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.071,0.044,0.106
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.177,0.282
46,HRV,Croatia,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.077,0.056,0.103
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.084,0.054,0.124
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.281,0.201,0.362
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.073,0.045,0.109
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.179,0.124,0.247
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.078,0.057,0.104
46,HRV,Croatia,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.231,0.18,0.286
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.287,0.207,0.369
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.085,0.054,0.124
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.181,0.126,0.247
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.075,0.047,0.11
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.08,0.058,0.108
46,HRV,Croatia,1998,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.235,0.186,0.291
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.294,0.214,0.374
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.086,0.055,0.124
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.184,0.128,0.251
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.077,0.047,0.113
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.24,0.191,0.292
46,HRV,Croatia,1999,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.082,0.06,0.109
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.301,0.218,0.38
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.087,0.056,0.126
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.187,0.131,0.256
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.079,0.049,0.118
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.083,0.061,0.111
46,HRV,Croatia,2000,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.245,0.195,0.298
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.089,0.057,0.13
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.311,0.231,0.395
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.082,0.05,0.123
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.192,0.136,0.265
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.253,0.203,0.307
46,HRV,Croatia,2001,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.086,0.062,0.113
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.32,0.242,0.403
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.092,0.058,0.132
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.085,0.053,0.128
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.198,0.14,0.272
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.088,0.064,0.117
46,HRV,Croatia,2002,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.26,0.209,0.315
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.094,0.061,0.135
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.33,0.25,0.418
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.203,0.142,0.278
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.087,0.054,0.131
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.091,0.067,0.121
46,HRV,Croatia,2003,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.268,0.218,0.324
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.096,0.063,0.139
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.339,0.257,0.427
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.091,0.056,0.135
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.208,0.146,0.28
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.094,0.069,0.124
46,HRV,Croatia,2004,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.275,0.223,0.331
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.348,0.269,0.434
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.098,0.063,0.144
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.212,0.149,0.285
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.093,0.058,0.14
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.282,0.228,0.337
46,HRV,Croatia,2005,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.096,0.07,0.127
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.1,0.064,0.148
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.355,0.276,0.446
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.216,0.153,0.287
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.095,0.059,0.143
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.287,0.233,0.341
46,HRV,Croatia,2006,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.098,0.071,0.13
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.101,0.065,0.147
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.36,0.279,0.452
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.218,0.152,0.294
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.097,0.06,0.146
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.099,0.07,0.129
46,HRV,Croatia,2007,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.291,0.238,0.348
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.366,0.279,0.457
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.101,0.065,0.149
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.098,0.061,0.148
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.22,0.154,0.301
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.294,0.241,0.353
46,HRV,Croatia,2008,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.1,0.072,0.131
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.102,0.066,0.149
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.37,0.286,0.459
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.099,0.063,0.147
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.221,0.155,0.297
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.297,0.243,0.355
46,HRV,Croatia,2009,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.101,0.073,0.132
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.102,0.065,0.151
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.375,0.293,0.467
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.1,0.064,0.148
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.223,0.155,0.299
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.102,0.074,0.135
46,HRV,Croatia,2010,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.3,0.245,0.361
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.378,0.295,0.473
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.103,0.065,0.15
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.224,0.156,0.298
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.101,0.065,0.149
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.303,0.245,0.366
46,HRV,Croatia,2011,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.102,0.075,0.136
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.104,0.067,0.151
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.382,0.293,0.479
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.102,0.065,0.152
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.225,0.159,0.3
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.103,0.076,0.137
46,HRV,Croatia,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.305,0.246,0.368
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.104,0.067,0.154
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.384,0.292,0.483
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.103,0.066,0.151
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.226,0.159,0.306
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.104,0.077,0.137
46,HRV,Croatia,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.307,0.246,0.371
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.038,0.024,0.056
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.084,0.058,0.118
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.017,0.04
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.116,0.08,0.156
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.023,0.043
114,HTI,Haiti,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.1,0.078,0.126
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.083,0.058,0.117
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.038,0.024,0.057
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.116,0.082,0.153
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.023,0.043
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.017,0.04
114,HTI,Haiti,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.1,0.078,0.124
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.037,0.024,0.057
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.083,0.058,0.115
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.017,0.04
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.116,0.084,0.152
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.023,0.043
114,HTI,Haiti,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.1,0.078,0.124
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.037,0.025,0.056
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.084,0.058,0.115
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.017,0.04
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.118,0.087,0.153
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.023,0.043
114,HTI,Haiti,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.101,0.08,0.124
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.038,0.025,0.056
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.084,0.059,0.115
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.018,0.041
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.121,0.091,0.157
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.023,0.044
114,HTI,Haiti,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.103,0.082,0.126
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.038,0.025,0.056
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.085,0.06,0.115
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.128,0.097,0.164
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.018,0.041
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.107,0.086,0.13
114,HTI,Haiti,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.023,0.044
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.038,0.024,0.057
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.086,0.062,0.114
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.018,0.041
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.136,0.104,0.174
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.112,0.091,0.134
114,HTI,Haiti,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.024,0.043
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.037,0.024,0.056
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.087,0.064,0.114
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.019,0.041
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.147,0.113,0.183
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.024,0.043
114,HTI,Haiti,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.117,0.096,0.14
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.036,0.023,0.054
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.088,0.066,0.113
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.157,0.123,0.193
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.02,0.04
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.123,0.102,0.145
114,HTI,Haiti,1998,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.024,0.042
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.035,0.022,0.052
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.089,0.068,0.112
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.02,0.04
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.165,0.133,0.201
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.024,0.042
114,HTI,Haiti,1999,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.128,0.109,0.149
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.034,0.022,0.051
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.09,0.07,0.112
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.17,0.14,0.204
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.02,0.039
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.031,0.023,0.041
114,HTI,Haiti,2000,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.131,0.112,0.152
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.091,0.072,0.112
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.033,0.021,0.049
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.174,0.144,0.207
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.021,0.039
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.031,0.023,0.04
114,HTI,Haiti,2001,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.133,0.115,0.154
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.032,0.021,0.047
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.092,0.073,0.115
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.175,0.146,0.21
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.021,0.039
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.134,0.115,0.155
114,HTI,Haiti,2002,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.03,0.023,0.039
114,HTI,Haiti,2003,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.02,0.046
